Timestamp,Locality,Latitude,Longitude,Signal Strength (dBm),Signal Quality (%),Data Throughput (Mbps),Latency (ms),Network Type,BB60C Measurement (dBm),srsRAN Measurement (dBm),BladeRFxA9 Measurement (dBm)
48:01.3,Patliputra Colony,25.4332732486464,85.1539805406088,-91.0567989586517,0,20.1728506350428,17.1660673281165,5G,-91.5412362930828,-100.073020289666,-91.1969897134352
54:15.7,Rajendra Nagar,25.6471432433529,85.2202454420047,-89.775516408322,0,78.4951306288456,34.3005394430484,5G,-89.3258660585042,-97.6403451168715,-90.2008265177905
57:22.9,Kankarbagh,25.4689595326472,85.0815331065081,-98.8659500970252,0,55.6713430475391,44.6585605485222,5G,-94.8583323307035,-104.477386707269,-100.952856669158
09:51.8,Bailey Road,25.5738877346315,85.0169104544854,-91.6238366660307,0,42.1371722313131,28.6224791874239,5G,-91.870241780343,-98.7545070820545,-91.2788170824736
16:06.2,Gandhi Maidan,25.6128103013659,85.1170205789343,-86.1962214612859,0,42.4332262789021,31.4103028149924,5G,-82.3659331699661,-94.4965719957346,-83.4783210714806
22:20.6,Boring Canal Road,25.6265668907836,85.2410767613922,-100.429652922837,0,28.3829444835068,11.4829250422138,5G,-98.3884491514667,-108.674016635358,-102.533790823764
44:11.1,Fraser Road,25.7069338015618,85.0730756745077,-100.540361550543,0,40.2084984570107,19.407568127358,5G,-105.29280828023,-105.812764620507,-100.46068816893
47:18.3,Anandpuri,25.5585602482582,85.2298541191274,-93.3866971885694,0,69.776637546555,17.13557838854,5G,-96.9762840277591,-102.687604449689,-95.8994022232077
50:25.5,Fraser Road,25.4515056232144,85.1784840936314,-90.3943013693975,0,99.5005443446441,49.213636193333,5G,-92.654688630142,-96.37687518965,-91.4651187422315
53:32.7,Kidwaipuri,25.4863130211728,85.128108653153,-94.6513518656722,0,76.3910815397718,46.1708630393597,5G,-98.8329082722411,-102.423568034649,-94.0434064023864
12:15.9,S.K. Puri,25.6907691399793,85.0660259559262,-93.0772134797782,0,71.7686740331103,32.3097718066957,5G,-96.9265575143837,-102.107358219674,-94.5165548942422
21:37.6,Pataliputra,25.4200384986715,85.1668447276009,-96.7265831713698,0,68.745054566121,13.2053101796406,5G,-96.0100502970134,-105.607649996272,-94.0603283091353
24:44.8,Exhibition Road,25.7132115799768,85.1163714464198,-85.5147018596767,0,83.3152796431487,31.7289751068505,5G,-82.3172368540417,-91.0398713055662,-84.4006874489718
30:59.2,Ashok Rajpath,25.6592604758731,85.083265089238,-103.336523478623,0,34.7264080359248,16.6112536264784,5G,-100.998922661899,-110.592080390646,-101.495197721505
40:20.9,Patliputra Colony,25.6895427250412,85.1760754844095,-105.671074440892,0,79.9480034781979,24.8911766286849,5G,-108.822393170434,-115.473305738723,-107.368942594094
17:47.4,Phulwari Sharif,25.5505114724482,85.17038711468,-88.9500705456911,0,20.3523197438259,25.9716117463341,5G,-89.5475575780451,-94.5656303741408,-87.0259628764406
30:16.2,S.K. Puri,25.5487270160337,85.2779259971583,-95.6466164198995,0,57.2598101092845,28.4259780697842,5G,-92.8878206877271,-102.545732178453,-96.7584868757793
42:45.1,Danapur,25.5440288696211,85.170023770329,-88.8870222106655,0,27.2800575656517,45.7465616602903,5G,-89.3386685775617,-96.2939705283999,-91.555885812378
45:52.3,Gardanibagh,25.4693266398937,85.1190065747309,-96.2950443690858,0,69.7352801037172,43.3248574743693,5G,-94.4574897373506,-103.526495348508,-96.4220480125093
52:06.7,Pataliputra,25.701933678638,85.1999087386472,-106.172137424766,0,91.2156924340877,11.3213960212186,5G,-104.33262620364,-114.081000863269,-105.001986477563
58:21.1,S.K. Puri,25.6816991774461,85.259228718927,-85.8490700409177,0,17.3686742094181,22.1296280588661,5G,-82.7725830508623,-90.8913634796229,-88.7597125300612
01:28.3,Kidwaipuri,25.6250786437605,85.2290390009977,-97.407828451798,0,27.7432080430438,27.5145564959418,5G,-93.7438305692053,-105.369111865331,-97.0691728411971
04:35.5,Boring Road,25.7245038861056,85.2186874279933,-99.7835437315009,0,61.2867215397097,41.2265613027422,5G,-100.398963262988,-109.386283045489,-97.6675079712447
07:42.8,Anisabad,25.6513363213191,85.0179079531591,-93.6508367365051,0,85.8246737003505,34.72584581564,5G,-92.2207959708757,-100.892674202944,-93.546921302482
23:18.8,Boring Road,25.5828986817363,85.271435422918,-93.3061615888825,0,38.8647427786092,47.8332955005978,5G,-95.9418550513524,-100.925286549311,-92.3298824560858
45:09.3,Fraser Road,25.4757907455528,85.2156537446313,-97.6563109567054,0,88.7827590185043,10.9656094387861,5G,-95.9988572068966,-106.537806316141,-95.6501814506908
57:38.1,Kumhrar,25.5733297628932,85.1068044047626,-94.971582502306,0,55.2141612548279,15.2420043955106,5G,-94.0632352618441,-104.302246258822,-95.8489755051251
03:52.5,Patliputra Colony,25.6647133386973,85.1921503226936,-116.942266749031,0,60.1804844065727,27.5445954362846,5G,-114.610261852414,-124.652054438936,-119.207544933634
06:59.7,Boring Road,25.7301083893697,85.1729667748221,-90.7065781988579,0,39.7411876321911,27.1797114855929,5G,-91.0109225045779,-96.670553179938,-88.4950680766035
10:06.9,Bailey Road,25.4550746973713,85.2217318332726,-111.899046974929,0,91.9258300489366,34.8313176273144,5G,-111.028415147307,-117.425397042971,-114.603182848387
16:21.4,Danapur,25.5608699252583,85.2911161524566,-94.9005053328896,0,95.0693274342146,46.5609976331437,5G,-96.4760716504051,-102.244264439373,-93.7973056154269
19:28.6,Patliputra Colony,25.661341180169,85.152059458927,-102.131280515761,0,61.027109627578,25.8451488507942,5G,-105.244873641077,-109.323756588826,-103.709057445004
28:50.2,Anandpuri,25.7103110716922,85.2049570270284,-98.5118964985049,0,28.6422723335581,38.1318548433725,5G,-93.871663274308,-107.538137313961,-95.6731770143916
31:57.4,Gardanibagh,25.6988556870268,85.0191482501819,-92.0996358429189,0,11.9598234591463,48.3811184719412,5G,-89.7301724911827,-101.404408661754,-94.9481885738925
50:40.7,Gandhi Maidan,25.5079286382859,85.1831022455422,-97.8948106589956,0,56.626820794553,37.6318796535873,5G,-94.3476775609917,-103.745577867247,-99.6128209602593
56:55.1,Bankipore,25.6655976619933,84.9783028655404,-94.4186361239801,0,18.1400281850988,18.0310466548581,5G,-98.0526525852913,-101.874734557822,-94.1582280680499
03:09.5,Boring Canal Road,25.7511249636942,85.1845033983818,-99.9458963377194,0,55.6674497385441,20.8389039425188,5G,-104.210315612632,-108.001202154362,-101.923070524458
24:59.9,Kumhrar,25.5459899324671,85.2703952985287,-105.497349379945,0,59.2838610658381,41.4936872914633,5G,-101.878034169082,-114.03134373831,-106.611821057583
34:21.6,Exhibition Road,25.6018242484936,85.0999999789771,-91.8906331251981,0,52.3680824149081,16.4191162589868,5G,-87.2703255754008,-98.2695149912704,-91.4572782700909
53:04.9,Exhibition Road,25.4879687324487,85.1507689145789,-97.8178787789626,0,83.8784967503845,39.3530438565674,5G,-93.6513488019648,-105.616193118172,-96.3135472696639
08:40.9,Boring Canal Road,25.5293509934259,85.2172454041136,-96.3410542048329,0,92.7487258645682,12.7617594438367,5G,-100.863035036694,-103.61403648652,-98.3717665402729
14:55.4,Gardanibagh,25.6636124937685,85.2172082449712,-95.2081422201622,0,10.7336539592734,12.7297721098142,5G,-92.8900363416624,-100.830159251803,-97.4647176355594
18:02.6,Anisabad,25.5897582798497,85.2417106012983,-108.254284666596,0,49.7528503199206,49.1002926048815,5G,-107.640861107793,-113.814206326283,-111.078235253915
30:31.4,Rajendra Nagar,25.6872295103227,85.2017545330037,-98.5868137436535,0,60.7972532888673,21.8642707134018,5G,-101.979020101328,-104.857710313928,-98.0142929619824
33:38.6,Rajendra Nagar,25.7133705600845,85.0032596177008,-89.2522321894926,0,62.8892467094753,36.053194722352,5G,-86.1190350568362,-98.1670731928565,-90.3345586461418
46:07.5,Anandpuri,25.4527373097647,85.14384517298,-101.505650454781,0,93.2628849014451,33.5365874369955,5G,-103.399834503557,-107.806266003068,-99.8225828482492
01:43.5,Patliputra Colony,25.6593978878798,85.213690178769,-97.061160578701,0,54.9428149174669,22.3074777679169,5G,-92.7443079116437,-104.042692634234,-94.4251631495512
11:05.1,Anisabad,25.4803819870518,85.1739079985903,-98.4128747240641,0,13.3967119815932,45.3138282175537,5G,-103.058334730729,-107.904109696587,-96.7395966169842
17:19.6,Rajendra Nagar,25.6198314703405,85.1378744256542,-97.6822379610766,0,60.9844791556505,12.1503071713977,5G,-93.0534904582113,-106.648012210329,-97.4153822402931
07:14.9,Fraser Road,25.7195882158064,85.0154546197295,-101.392897591369,0,83.9665470416835,45.9998649435945,5G,-103.807490101036,-110.655221723207,-98.7195804790218
19:43.8,Kidwaipuri,25.6666455444291,84.9811915561769,-106.611598217911,0,26.1896858812352,15.6375521493978,5G,-103.725102288329,-112.221173899658,-105.009258827641
22:50.9,Kankarbagh,25.6474521490324,85.183829633821,-101.723141329386,0,92.8265972615106,30.7533043933301,5G,-97.6639675893266,-110.890128595089,-99.5505293771325
19:00.8,Kankarbagh,25.4430515879223,85.1129585418667,-103.133681865367,0,58.9589092438252,13.7617695636294,5G,-101.355806636455,-110.598740756612,-105.657693085752
59:34.5,Phulwari Sharif,25.6048321711016,85.0674513858508,-88.5379472513358,0,98.2531739026178,14.2638724026403,5G,-92.9060996427242,-96.5640746522807,-86.1769394886182
08:56.1,Rajendra Nagar,25.6737554318168,85.1063063682062,-93.8270115743135,0,10.1936259256433,29.7656439973824,5G,-97.5251413156514,-99.4587061854923,-92.7336125070765
15:10.5,Exhibition Road,25.7486081901546,85.2144532179859,-86.674577238022,0,87.2977551907106,38.2474121123967,5G,-85.7691076229925,-93.4754823823422,-87.2094537405534
18:17.8,Kidwaipuri,25.4364007008584,85.1300662493476,-98.6234395732507,0,84.5800117632029,32.5377089400568,5G,-101.210479647499,-107.921685010071,-95.7813348995061
30:46.6,Kidwaipuri,25.4835875907024,85.0112605830808,-94.3988784602712,0,79.5369263260707,12.5798231475685,5G,-96.7777197002566,-101.373485227428,-94.8425499702477
33:53.8,Kankarbagh,25.5279102251527,85.108185616389,-98.4222733193273,0,44.4409472874549,49.308783558166,5G,-102.630005759371,-107.770332903157,-99.7695700139269
01:58.7,Fraser Road,25.5164241310369,85.2584148873393,-99.191005993068,0,54.6443092133468,32.04930871791,5G,-94.3881296324942,-104.48147384158,-98.7560017618005
20:41.9,Exhibition Road,25.7350040543019,85.0298232232514,-85.3820091551476,0,75.8299642320823,49.9573511651418,5G,-82.8011562682418,-91.9033476750301,-83.8355323585951
23:49.2,Anisabad,25.6698342863339,85.1007577517712,-101.283233750813,0,20.8873969917163,21.0584391489291,5G,-105.988652450025,-108.564687623834,-101.49299442923
30:03.6,Boring Road,25.4888411048628,85.0830164383928,-84.0362839737922,0,70.4109279488563,14.9358282077616,5G,-82.9699583075822,-90.3635296020798,-85.0996323697708
39:25.2,Exhibition Road,25.6480130796849,85.2383241397287,-87.9012140534533,0,34.5516349066507,28.0636740538791,5G,-86.3748340449534,-96.2217794373288,-89.0827179493461
45:39.6,Kidwaipuri,25.5752882560008,85.0307834986684,-97.6554703816788,0,69.9683951852078,27.4323802545496,5G,-97.4355813323261,-103.492192564265,-96.0507821018656
48:46.8,Phulwari Sharif,25.548243775656,85.1568898340806,-93.3083501071096,0,14.6137622644907,27.9997431742033,5G,-91.1050818194337,-98.916990379569,-94.5363025645195
55:01.3,Kidwaipuri,25.6073044720198,85.1379617583159,-99.1010782147652,0,45.3015415216034,45.7254156101294,5G,-96.7957244327127,-106.063990227909,-98.6688567096287
58:08.5,Phulwari Sharif,25.5844709192771,85.1982306406264,-91.1699946392387,0,23.6655034552456,10.8879972606246,5G,-87.276572481173,-100.230352683233,-92.6759320291246
01:15.7,Ashok Rajpath,25.7361296381854,85.0906709457787,-101.791684393727,0,47.1770763576638,17.2203890129747,5G,-98.6609616513068,-107.523347420226,-101.633429129416
04:22.9,Danapur,25.5416942600886,85.2457723357445,-94.8581532010687,0,59.3281200643784,14.7978451140097,5G,-99.115676322576,-103.65858740727,-92.6671001653841
10:37.3,Bailey Road,25.7166397858941,85.0539039840304,-93.3690020530455,0,77.4449312283581,21.934708078424,5G,-89.1019797159377,-103.357525527258,-90.9133575519909
41:49.4,S.K. Puri,25.6704555933685,85.0639949312777,-98.2581635276577,0,46.5849470163345,32.4179243396761,5G,-99.0824063431504,-104.88132855539,-96.2665159204598
13:01.5,Rajendra Nagar,25.5634541290322,85.3063565925436,-89.5860369040126,0,96.4231246985274,22.3079347371673,5G,-91.5215868941651,-95.2937155490442,-92.2245830916654
19:15.9,Gandhi Maidan,25.6838550828463,85.2030076759653,-100.689095884788,0,59.8378044150361,39.9383034342794,5G,-102.042485519823,-107.179758288538,-103.678276467573
25:30.4,Boring Road,25.5230376648383,85.1698292413498,-93.0579963503141,0,31.917349210735,14.4642581746989,5G,-95.6129842131888,-99.2316481870565,-94.11984916393
44:13.6,Danapur,25.6773447890824,85.2126557555088,-101.376345688098,0,25.6661218250726,49.5488821393556,5G,-99.8118843157263,-108.222195697251,-100.857402572916
56:42.5,Anandpuri,25.5720591753833,85.0593228523886,-90.7824279687162,0,11.5537374714769,18.2065076770498,5G,-92.3434078034175,-100.474159867652,-93.7615273945604
27:54.6,S.K. Puri,25.6146014002358,85.2100684908048,-90.7012106429594,0,22.4179244532674,11.0375271732827,5G,-93.5369607650832,-98.3211287216545,-90.5434283159203
43:30.6,Danapur,25.4839934722566,85.0329339434481,-88.9862246133401,0,31.0248489991586,24.7237983670723,5G,-92.2919351807383,-97.6309941271888,-91.5240577935127
46:37.8,Kumhrar,25.6839158622569,85.0012326124263,-97.4409432313833,0,15.351625973153,22.9317839639113,5G,-99.6390297697758,-103.532137342653,-96.4388235086325
11:35.5,S.K. Puri,25.7090030448496,85.1955941325336,-99.1166838635355,0,52.5726708498097,24.9809655237659,5G,-95.3250094676094,-107.212302963743,-101.124775479829
24:04.4,Anandpuri,25.5601214190889,85.2512108363363,-94.967313311104,0,62.8196861892868,15.7960609906167,5G,-98.74461603975,-103.319892388742,-95.454933427157
30:18.8,Kidwaipuri,25.5582615696365,85.1911848293992,-98.4437607393789,0,37.6378521998571,37.8770391599118,5G,-94.0811618656158,-104.09603705213,-100.298607882177
45:54.8,Kidwaipuri,25.757965555608,85.1042049857943,-93.3428550203988,0,66.8611795965961,22.8236557841686,5G,-90.6440498111406,-99.0458848917046,-90.3912554923398
01:30.9,Fraser Road,25.4320472123299,85.0998558177535,-90.1866516399087,0,37.9223598837985,48.3261165814914,5G,-88.5972547554025,-95.855831536279,-89.0085684711078
04:38.1,Boring Road,25.4652892584535,85.2324893713856,-92.3696114698202,0,46.0168396777125,46.9943918672581,5G,-90.6344202077148,-102.067505148722,-91.4123027973393
17:06.9,Kankarbagh,25.6335692933545,84.9977118974074,-95.7217605868985,0,19.3867684509176,45.5538313479327,5G,-92.6926327978582,-105.31241373541,-93.3814423096376
23:21.3,Gandhi Maidan,25.4531240300251,85.1380104329532,-94.4076054086149,0,92.2661494951491,21.151777047698,5G,-99.1387977379278,-104.085742030835,-94.325681626306
35:50.2,Pataliputra,25.5383711066296,84.9807058777707,-92.3937501066934,0,69.6924790878268,12.2988648602622,5G,-91.1730063706844,-99.1498820115848,-91.6917631905901
42:04.6,Kankarbagh,25.6732085586451,85.0336331721132,-97.1528469040465,0,29.0920820208446,30.4691452899857,5G,-101.288361411605,-103.71237433915,-95.972115932805
54:33.4,Gardanibagh,25.6102649356197,84.9787448308592,-97.7232211411944,0,13.8118443446807,13.0718278039119,5G,-97.5945480367819,-106.796917658913,-98.696675206055
03:55.1,Rajendra Nagar,25.5355494615753,85.0808456289441,-90.3752023985569,0,13.6544602434061,31.8868665651916,5G,-94.0798795490213,-99.5682118831425,-91.8106590168495
22:38.3,Kumhrar,25.5556027145539,85.0769572360691,-100.520184480115,0,69.3226488115472,14.2711232287569,5G,-97.6438039701448,-107.492509075512,-101.437976738422
25:45.5,Pataliputra,25.49172242653,85.1219077350477,-92.4937064927618,0,43.902169054205,46.9823192383455,5G,-92.9332344725647,-98.6711165235507,-91.6847791549515
47:36.0,Kumhrar,25.7503969663796,85.1167044517431,-102.196333186128,0,57.1892484916063,15.8591021965872,5G,-99.627323060503,-107.775924684602,-103.81432312392
09:26.5,Gardanibagh,25.5565393147592,85.2413154468371,-94.9472409208125,0,58.8732905527014,41.4338239818645,5G,-97.3037585961902,-102.425575120065,-97.1604723764615
31:16.9,Gandhi Maidan,25.5591614773267,85.0490100882724,-93.5030598365054,0,56.9282702851053,25.0695369244193,5G,-95.0896371972248,-100.105671148577,-93.4478387376359
37:31.4,Anisabad,25.5954323996689,84.9661273683153,-92.9783562508011,0,12.7422997649566,44.967925727465,5G,-94.1056988326619,-102.47990635895,-91.896430280094
50:00.2,Ashok Rajpath,25.6526048087751,85.2224818831362,-99.3602181354888,0,60.8801655348749,48.8174908711362,5G,-103.056829270454,-108.422390892448,-99.5463472085046
14:57.9,Gandhi Maidan,25.6947516248175,85.2538399689723,-88.1570858825952,0,23.1054992280441,21.2150412187991,5G,-88.5202540588448,-96.4241372055343,-89.754476750642
18:05.1,Kumhrar,25.7336573473661,85.2250483598095,-93.3195748246122,0,32.1380005429198,23.768064404366,5G,-94.4513758227918,-98.6135504049694,-94.1151100605291
58:38.8,Pataliputra,25.4316993841533,85.155487029319,-99.30292589768,0,96.4293463361406,38.3307072977486,5G,-98.4097259423992,-108.148840225704,-99.4078904253774
17:22.1,Pataliputra,25.7283879052024,85.2489780211722,-97.6256872692632,0,61.5730217399312,21.0897196432981,5G,-98.2488645413823,-107.567864848108,-99.1396745663264
23:36.5,Boring Canal Road,25.485958714621,85.1845827904447,-92.2662605811824,0,88.6679088133775,48.2175872525949,5G,-92.9718415670745,-100.664686076155,-90.145365596472
26:43.7,S.K. Puri,25.5676619920578,85.0078540705598,-91.5976949573551,0,20.1224034243334,24.045013737122,5G,-94.0606795939246,-101.056285743261,-94.1431668005651
29:50.9,Patliputra Colony,25.7668510271011,85.1360146988713,-96.1979054791375,0,54.0285496555165,43.5428337489281,5G,-95.284426221808,-101.910442425528,-94.6385197084987
42:19.8,Anandpuri,25.7286555981769,85.1530899888365,-95.760875661143,0,25.7393969311482,24.9465371684473,5G,-95.6057067007647,-101.930524544664,-95.3617692885962
57:55.8,Fraser Road,25.489410901473,85.2209833099359,-88.4608459655713,0,72.0761485863497,23.8701211873677,5G,-84.468556487998,-96.4300130398834,-85.7403971905254
22:53.5,Anandpuri,25.6211672472978,85.2385880220351,-88.9995478691904,0,78.13444948311,29.8547865128965,5G,-91.6429720656593,-96.0765961757756,-86.4010486145138
35:22.4,Boring Canal Road,25.6025462994235,84.9785406060769,-94.0708822375294,0,65.7750485601479,42.1591240418346,5G,-94.5068094062342,-103.689629436693,-96.4971159832859
57:12.8,Gardanibagh,25.4362058216442,85.2012597025123,-96.3936351193379,0,18.2002500936084,32.5377390229768,5G,-98.4967501089937,-105.154017517118,-97.499828550346
00:20.0,Kumhrar,25.5629526530707,85.1972407577616,-92.7560624769994,0,78.6508884047901,16.9758800778006,5G,-95.9844978360524,-99.9796960907873,-94.14580238423
19:03.3,Boring Road,25.5443267572572,85.1110298379554,-91.4704265487286,0,35.1324477652822,19.3181115806202,5G,-92.9117884792788,-99.3239805675453,-93.7919080977716
28:24.9,Anisabad,25.6402580015702,85.0143289225439,-99.0410934656559,0,61.392095352606,28.4356954300381,5G,-101.816400147949,-105.551354717947,-98.8829889437628
50:15.4,Kankarbagh,25.7284926038635,85.1107822725124,-96.2593981446994,0,97.7834736333217,49.0253133277058,5G,-96.2157346154331,-102.012796472678,-97.2461018003697
12:05.9,Kumhrar,25.6765420678466,85.1968735030804,-100.507753714143,0,92.9786947550034,17.7377135670886,5G,-104.335421676628,-105.809215695283,-101.762412099548
18:20.3,Gandhi Maidan,25.7530516664054,85.0755470346533,-100.862719401869,0,23.1589697113119,46.6925725146253,5G,-98.6361811968566,-106.897925047595,-102.192784475466
30:49.1,Danapur,25.6210912113078,85.0487764042462,-95.6381399965783,0,92.7636581383673,10.4357730499734,5G,-96.1465756768882,-102.541552510118,-95.2254228517937
33:56.3,Kumhrar,25.7133369254051,85.1512282177168,-96.392203327436,0,50.7755754461296,41.2982311846466,5G,-91.5945689532768,-103.348017655462,-98.4164038591614
49:32.4,Boring Canal Road,25.5969656880943,85.0342243994895,-98.3898404891657,0,88.5678293397036,19.6165563842028,5G,-96.6667143757537,-107.218685595095,-101.379713066547
14:30.1,Fraser Road,25.7224250101473,85.1589621086813,-99.0149230938373,0,52.2102426977743,28.9903598137133,5G,-97.5933488573557,-106.278081978035,-98.899571570767
17:37.3,Patliputra Colony,25.5710097291189,84.9992047634705,-93.2689750716441,0,24.1711353016157,36.6707021966907,5G,-97.9258782112258,-102.449869379142,-90.3862979006584
42:34.9,Bankipore,25.6147743393146,85.2357805907148,-94.2556160258886,0,10.4460870983758,47.1005659150845,5G,-93.7270316741394,-103.270899959069,-96.3360357187735
45:42.2,Bailey Road,25.5693135327063,85.0445001009942,-96.652813517157,0,73.4020373377431,29.3758671100304,5G,-93.995866251088,-104.904829871368,-95.7273411938114
58:11.0,Kidwaipuri,25.5952521004198,85.1790938173074,-90.1949325235561,0,32.967728355366,16.1682334592489,5G,-88.1914751425724,-100.019897845298,-92.4532283098251
10:39.9,Kumhrar,25.5516034774412,85.2489982719205,-99.9172323556961,0,50.9045721528862,39.4813634310887,5G,-96.6435720279606,-105.654969938099,-99.2941433982505
57:28.0,Rajendra Nagar,25.7559480234258,85.1826147737813,-87.604764244505,0,11.2879183173844,25.3105918050971,5G,-89.6882787326321,-94.5759839085704,-87.2681672381392
03:42.4,S.K. Puri,25.4549227273337,85.0596551822286,-90.3900335122257,0,33.0709584111708,43.8370992422319,5G,-93.926463993195,-95.5764832316125,-90.6271031559935
19:18.5,Pataliputra,25.6450106972027,85.0630984344122,-90.0414824732299,0,35.8471084191842,13.2353638832459,5G,-90.6568649861704,-97.5117418132761,-92.9772647528295
31:47.3,Ashok Rajpath,25.6590336584581,85.1949419210161,-101.015589561547,0,68.6497462085099,20.8421295505196,5G,-101.475359318085,-106.848144709397,-101.043072667989
50:30.6,Pataliputra,25.6301059608258,85.2585673116186,-99.5476110569653,0,43.0800327793624,13.2910055201812,5G,-98.138780601247,-106.027769303639,-98.5560515720306
56:45.0,Fraser Road,25.6060361390616,85.1299649134983,-95.9895093809298,0,71.0041860389386,22.6650976893679,5G,-100.038197914186,-104.049679580625,-95.8567596407894
59:52.2,Patliputra Colony,25.6360626809632,85.0699361194635,-97.4524152300581,0,10.0157567566262,29.3487979445837,5G,-98.0977619902651,-104.938113342586,-98.2960079949589
02:59.4,Danapur,25.4915274995153,85.0655933115651,-84.5188421488719,0,34.7524531893696,47.6609120680083,5G,-79.6763695685534,-91.3800662469893,-83.4984930583319
24:49.9,Exhibition Road,25.6099402855809,85.1813342366069,-88.3705394802156,0,13.7422611352273,35.4954451200553,5G,-85.1760127501572,-95.6068329565825,-90.0473265512061
31:04.3,Bankipore,25.5524558041494,85.1075024009742,-91.062492093922,0,33.841602034876,30.2756451486895,5G,-86.5739657955017,-96.3032637969544,-89.2016617759714
34:11.5,S.K. Puri,25.7505766222256,85.1394620436981,-99.7263584958478,0,68.3971126332619,20.6176242142848,5G,-98.7467196789288,-105.361021456047,-97.3591924093343
05:23.6,Pataliputra,25.7022649175092,85.0902532424069,-96.5324552326817,0,81.8054018401293,25.7707688482191,5G,-97.8935942859307,-104.547721337642,-95.1701358877283
08:30.8,Boring Canal Road,25.4878972528902,85.1206429791136,-99.0994606584579,0,95.2151556953988,21.0369285564679,5G,-102.963837539372,-108.754298673752,-96.1355693737547
24:06.9,Gandhi Maidan,25.5395825018721,85.1897292774058,-95.4114693645726,0,90.623960487032,44.0775051884735,5G,-96.255252291112,-103.393385597381,-93.2954147326496
27:14.1,Kumhrar,25.6773089102612,85.0667178273765,-97.51763088426,0,42.7378652757219,39.8824904749839,5G,-96.091941094483,-103.490298780778,-98.6778823556492
39:42.9,Patliputra Colony,25.5487840914694,85.0934421348125,-95.4989624468946,0,37.2021548870035,14.8014891837214,5G,-91.9566330169558,-100.986034875587,-95.9613001706947
45:57.4,Ashok Rajpath,25.5027400850256,85.2813536426365,-99.2041736704058,0,31.1202400424379,41.9754587465173,5G,-94.7501863547796,-104.427252828566,-101.120428090842
49:04.6,Gandhi Maidan,25.6705662418115,85.202623765065,-85.5324016791302,0,77.7171102452871,11.025584603415,5G,-83.3230992298621,-91.1992940482773,-87.5848350096852
14:02.3,Kidwaipuri,25.6365507015974,85.083944182074,-86.5475279316294,0,33.8220336158657,26.4670560528922,5G,-88.7062073590895,-96.2275235936926,-89.2254389154265
17:09.5,Exhibition Road,25.4985263732723,85.2383971300183,-93.246075538661,0,31.0738538168358,48.5335090019502,5G,-95.9275573095058,-100.604391469459,-91.6009918106046
20:16.7,Phulwari Sharif,25.6828530555846,85.0638163806279,-102.889851784191,0,57.835918429681,38.4199668994439,5G,-107.35392203093,-110.867542461466,-105.022628923058
48:21.6,Anandpuri,25.7331849432643,85.1888302163814,-91.7299766800689,0,79.298707265244,22.2819826447271,5G,-89.166543727039,-99.0775778259111,-94.2936443848763
16:26.5,Fraser Road,25.7180048721731,85.2456231684464,-87.0490910037809,0,97.6008813792835,34.6353585612813,5G,-85.3740298946501,-94.7360623524113,-86.9101627733704
47:38.6,Exhibition Road,25.5220335143556,85.1506362758041,-96.6131564646147,0,13.1026006194227,19.2464615645745,5G,-93.1615476036017,-104.175377945439,-98.5429648318275
50:45.8,Bailey Road,25.5441571396662,85.1591329908719,-96.3725570391194,0,89.0232707720921,16.9812526176913,5G,-98.2678608800018,-103.638520561692,-93.7991271362936
00:07.4,Kidwaipuri,25.4619803732762,85.0512711736846,-100.846857291371,0,53.9279209146345,43.4052195219656,5G,-96.8754260406915,-107.293024544361,-103.393594023998
09:29.0,Danapur,25.6074335308757,85.2326957389496,-89.252963296474,0,70.5628200481351,36.607607038475,5G,-90.2246048896506,-94.7587589952846,-86.2832708481902
15:43.5,Phulwari Sharif,25.5863194799749,85.1435945742891,-97.1156065094238,0,81.3717071593516,41.6349911703196,5G,-98.9400656999816,-106.555138914926,-96.3604292658007
28:12.3,Bankipore,25.5086240615712,85.0032960999824,-94.728726311556,0,98.7902275225441,41.3766905680794,5G,-91.0452083135147,-100.803991035527,-97.0505028688904
56:17.2,Kumhrar,25.591924799334,85.1215815053827,-92.1818671403083,0,72.633387670539,37.4086022324285,5G,-88.1101980757377,-99.7180548993547,-90.6448126818902
59:24.4,Anandpuri,25.5618882511493,85.1708438544582,-88.7881776878855,0,78.5495078866851,49.4607324965004,5G,-92.9465484444513,-94.9991930397204,-85.9098288887572
08:46.0,Patliputra Colony,25.6956663756203,85.2575829551061,-92.8409196197187,0,98.673107862283,48.5745068263236,5G,-91.8445244629426,-100.724106862173,-94.1342954887591
30:36.5,S.K. Puri,25.5431879395566,85.2134915032212,-93.2884247742171,0,79.6608665402721,24.4055278594057,5G,-89.7723665331188,-102.978135994986,-93.305686895818
43:05.3,Phulwari Sharif,25.6218002401755,85.095755187873,-87.5445325050902,0,25.2721606053553,30.841541720189,5G,-90.3324024453294,-95.3533365542054,-88.786562769746
14:17.4,Boring Road,25.5316079221607,85.0703953123576,-92.697039283668,0,45.1119545609011,15.1896065754622,5G,-96.3933335744497,-100.812871133812,-92.617416478614
23:39.1,Kankarbagh,25.7052795670407,85.23557818777,-92.384026004622,0,19.1691119528483,30.5683721319564,5G,-96.9906576846351,-99.8347051075439,-89.4807660533928
51:43.9,Kidwaipuri,25.5091082964804,85.1886506289704,-92.6867022369662,0,13.1381608743293,31.4524318805372,5G,-88.808502872553,-102.48856604309,-92.2979843165396
